lat,lon,id,dest_type,name,hazard,operational
29.8500203,-95.42090798,325,primary_school,HIGHLAND HTS EL,hurricane,FALSE
29.891057,-95.3057687,326,primary_school,HILL EL,hurricane,FALSE
29.83665885,-95.26959189,327,primary_school,HILLIARD EL,hurricane,TRUE
29.63585799,-95.43768116,328,primary_school,HOBBY EL,hurricane,FALSE
29.85735995,-95.49859038,329,primary_school,HOLBROOK EL,hurricane,FALSE
29.82645895,-95.50778166,330,primary_school,HOLLIBROOK EL,hurricane,FALSE
29.7638319,-95.4779925,331,primary_school,HOLY GHOST CATHOLIC SCHOOL,hurricane,FALSE
29.9333709,-95.2116771,332,primary_school,HOLY TRINITY EPISCOPAL SCHOOL OF GREATER HOUSTON,hurricane,FALSE
29.69323753,-95.45245257,333,primary_school,HORN EL,hurricane,TRUE
29.8658292,-95.4825354,334,primary_school,HORNE EL,hurricane,FALSE
29.8003778,-95.46988589,335,primary_school,HOUSMAN EL,hurricane,FALSE
29.7144329,-95.2901635,336,primary_school,HOUSTON GATEWAY ACADEMY,hurricane,FALSE
29.7163859,-95.2885241,337,primary_school,HOUSTON GATEWAY ACADEMY - CORAL CAMPUS,hurricane,FALSE
30.083475,-95.186697,338,primary_school,HOUSTON GATEWAY ACADEMY INC ELITE COLLEGE PREP,hurricane,FALSE
30.00820643,-95.56193526,339,primary_school,HOUSTON PEACE ACADEMY,hurricane,FALSE
29.75909311,-95.70441178,340,primary_school,HOUSTON QURAN ACADEMY,hurricane,TRUE
29.9797007,-95.43398949,341,primary_school,HOYLAND EL,hurricane,FALSE
29.961848,-95.26507,342,primary_school,HUMBLE CHRISTIAN SCHOOL,hurricane,FALSE
30.0116906,-95.27300007,343,primary_school,HUMBLE EL,hurricane,FALSE
30.06727165,-95.92391606,344,primary_school,I T HOLLEMAN EL,hurricane,FALSE
29.79059134,-95.5489964,345,primary_school,ILM ACADEMY,hurricane,FALSE
29.6270767,-95.290545,346,primary_school,ILTEXAS HOUSTON OREM EL,hurricane,FALSE
29.62620899,-95.24040164,347,primary_school,ILTEXAS HOUSTON WINDMILL LAKES EL,hurricane,FALSE
29.8016863,-95.8110591,348,primary_school,ILTEXAS KATY EL,hurricane,FALSE
29.7050343,-95.5443545,349,primary_school,ILTEXAS WESTPARK EL,hurricane,FALSE
29.79423276,-95.31860306,350,primary_school,ISAACS EL,hurricane,TRUE
29.764256,-95.29712,351,primary_school,JACINTO CITY EL,hurricane,FALSE
29.8314035,-95.799349,352,primary_school,JACK & SHARON RHOADS EL,hurricane,FALSE
29.96663515,-95.26243913,353,primary_school,JACK M FIELDS SR EL,hurricane,FALSE
29.792054,-95.262272,354,primary_school,JAMES B HAVARD EL,hurricane,FALSE
29.83015855,-95.37071709,355,primary_school,JANOWSKI EL,hurricane,FALSE
29.75421341,-95.60881534,356,primary_school,JAPANESE EDUCATIONAL INSTITUTE,hurricane,FALSE
29.8052656,-95.36970889,357,primary_school,JEFFERSON EL,hurricane,FALSE
29.65972447,-95.17491926,358,primary_school,JENSEN EL,hurricane,FALSE
29.627174,-95.250048,359,primary_school,JESSUP EL,hurricane,FALSE
29.9551762,-95.46366694,360,primary_school,JOAN LINK EL,hurricane,FALSE
29.58267361,-95.1375269,361,primary_school,JOHN F WARD EL,hurricane,FALSE
30.07018715,-95.40184494,362,primary_school,JOHN WINSHIP EL,hurricane,FALSE
30.0147004,-95.293267,363,primary_school,JONES EL,hurricane,FALSE
29.66909461,-95.12282694,364,primary_school,JP DABBS EL,hurricane,FALSE
29.9726072,-95.49379409,365,primary_school,KAISER EL,hurricane,FALSE
30.0751523,-95.4349573,366,primary_school,KARDIA CHRISTIAN ACADEMY,hurricane,FALSE
29.80495381,-95.3171367,367,primary_school,KASHMERE GARDENS EL,hurricane,TRUE
29.79976167,-95.81998978,368,primary_school,KATY ADVENTIST CHRISTIAN SCHOOL,hurricane,FALSE
29.682863,-95.334133,369,primary_school,KELSO EL,hurricane,FALSE
29.835633,-95.394418,370,primary_school,KENNEDY EL,hurricane,TRUE
29.6715646,-95.60214595,371,primary_school,KENNEDY EL,hurricane,FALSE
29.780744,-95.363686,372,primary_school,KETELSEN EL,hurricane,FALSE
29.96037603,-95.16917778,373,primary_school,KIDS R KIDS #35 TX LAKESHORE,hurricane,FALSE
30.07240388,-95.17114145,374,primary_school,KINGWOOD MONTESSORI SCHOOL,hurricane,FALSE
29.7050343,-95.5443545,375,primary_school,KIPP CONNECT HOUSTON PRI,hurricane,FALSE
29.727665,-95.321299,376,primary_school,KIPP EXPLORE ACADEMY,hurricane,FALSE
29.85240091,-95.26228081,377,primary_school,KIPP LEGACY PREPARATORY,hurricane,TRUE
29.7247691,-95.51136521,378,primary_school,KIPP SHARP PREP,hurricane,FALSE
29.641997,-95.36838,379,primary_school,KIPP ZENITH ACADEMY,hurricane,FALSE
29.8499712,-95.59529852,380,primary_school,KIRK EL,hurricane,FALSE
29.956678,-95.50617688,381,primary_school,KLENK EL,hurricane,FALSE
29.67481652,-95.46773702,382,primary_school,KOLTER EL,hurricane,FALSE
29.8856754,-95.4315091,383,primary_school,KREINHOP EL,hurricane,FALSE
29.6840449,-95.2636785,384,primary_school,KRUSE EL,hurricane,FALSE
29.9234095,-95.49313757,385,primary_school,KUJAWA EL,hurricane,FALSE
29.8595818,-95.2045196,386,primary_school,L E MONAHAN EL,hurricane,TRUE
29.98988945,-95.25267564,387,primary_school,LAKELAND EL,hurricane,FALSE
29.9978436,-95.6541981,388,primary_school,LAMKIN EL,hurricane,FALSE
29.68571325,-95.5616661,389,primary_school,LANDIS EL,hurricane,FALSE
29.622653,-95.2853893,390,primary_school,LANTRIP EL,hurricane,FALSE
29.6152692,-95.2507591,391,primary_school,LAURA WELCH BUSH EL,hurricane,FALSE
29.628144,-95.364892,392,primary_school,LAW EL,hurricane,FALSE
29.86428565,-95.6024899,393,primary_school,LEE EL,hurricane,FALSE
32.523909,-94.692547,394,primary_school,LEGACY ACADEMY - CHRISTIAN UNIVERSITY-MODEL SCHOOL,hurricane,FALSE
30.04020395,-95.43788804,395,primary_school,LEMM EL,hurricane,FALSE
29.66468295,-95.28314737,396,primary_school,LEWIS EL,hurricane,FALSE
29.8462891,-95.7142304,397,primary_school,LIEDER EL,hurricane,TRUE
29.69290925,-95.61623257,398,primary_school,LIESTMAN EL,hurricane,FALSE
29.7735754,-94.9776846,399,primary_school,LIGHTHOUSE BAPTIST ACADEMY,hurricane,FALSE
29.717342,-95.36581236,400,primary_school,LOCKHART EL,hurricane,FALSE
29.687102,-95.43215999,401,primary_school,LONGFELLOW EL,hurricane,FALSE
29.795412,-95.35764943,402,primary_school,LOOSCAN EL,hurricane,FALSE
29.8190211,-95.7514897,403,primary_school,LORAINE T GOLBOW EL,hurricane,FALSE
29.5480175,-95.1900495,404,primary_school,LORD OF LIFE LUTHERAN SCHOOL,hurricane,TRUE
29.79411111,-95.40857971,405,primary_school,LOVE EL,hurricane,FALSE
29.68267735,-95.46926098,406,primary_school,LOVETT EL,hurricane,TRUE
29.58616627,-95.18751229,407,primary_school,LUTHERAN SOUTH ACADEMY,hurricane,TRUE
29.6593802,-95.32863885,408,primary_school,MADING EL,hurricane,FALSE
29.682073,-95.181096,409,primary_school,MAE SMYTHE EL,hurricane,TRUE
30.090246,-95.590627,410,primary_school,MAHAFFEY EL,hurricane,FALSE
29.9347353,-95.39469368,411,primary_school,MARCELLA EL,hurricane,FALSE
29.532837,-95.120098,412,primary_school,MARGARET S MCWHIRTER EL,hurricane,FALSE
29.73828188,-95.51000545,413,primary_school,MARK WHITE EL,hurricane,FALSE
32.51361635,-94.36422933,414,primary_school,MARSHALL CHRISTIAN ACADEMY,hurricane,FALSE
29.89925642,-95.29785088,415,primary_school,MARSHALL EL,hurricane,FALSE
29.6925244,-95.58512803,416,primary_school,MARTIN EL,hurricane,FALSE
29.79056205,-95.35928132,417,primary_school,MARTINEZ C EL,hurricane,FALSE
29.927448,-95.5848781,418,primary_school,MATZKE EL,hurricane,FALSE
29.77974645,-95.64322546,419,primary_school,MAURICE L WOLFE EL,hurricane,FALSE
29.8056117,-95.7026887,420,primary_school,MAYDE CREEK EL,hurricane,FALSE
29.9295005,-95.49961115,421,primary_school,MCDOUGLE EL,hurricane,FALSE
29.69554353,-95.15649841,422,primary_school,MCMASTERS EL,hurricane,FALSE
29.7770024,-95.1385389,423,primary_school,MCMULLAN EL,hurricane,FALSE
29.684162,-95.5041517,424,primary_school,MCNAMARA EL,hurricane,FALSE
29.614179,-95.229486,425,primary_school,MEADOR ELEMENTARY,hurricane,FALSE
29.77086175,-95.59612151,426,primary_school,MEADOW WOOD EL,hurricane,FALSE
29.77024,-95.42556,427,primary_school,MEMORIAL EL,hurricane,FALSE
29.7356816,-95.6309349,428,primary_school,MEMORIAL LUTHERAN SCHOOL,hurricane,FALSE
29.8335759,-95.668459,429,primary_school,METCALF EL,hurricane,TRUE
30.115295,-95.55108029,430,primary_school,METZLER EL,hurricane,FALSE
30.005911,-95.43444968,431,primary_school,MEYER EL,hurricane,FALSE
30.04355295,-95.35924622,432,primary_school,MILDRED JENKINS EL,hurricane,FALSE
29.9952795,-95.6855384,433,primary_school,MILLSAP EL,hurricane,FALSE
29.660617,-95.514785,434,primary_school,MILNE EL,hurricane,FALSE
29.608252,-95.275505,435,primary_school,MITCHELL EL,hurricane,TRUE
29.688174,-95.492554,436,primary_school,MONTESSORI LEARNING INSTITUTE,hurricane,TRUE
29.69095505,-95.49471466,437,primary_school,MONTESSORI LEARNING INSTITUTE,hurricane,FALSE
29.62105228,-95.4371231,438,primary_school,MONTGOMERY EL,hurricane,FALSE
29.9967587,-95.5913729,439,primary_school,MOORE EL,hurricane,FALSE
29.87573221,-95.37421721,440,primary_school,MORENO EL,hurricane,FALSE
29.701365,-95.530494,441,primary_school,NEFF EL,hurricane,FALSE
29.832534,-95.442522,442,primary_school,NEW HEIGHTS CHRISTIAN ACADEMY,hurricane,FALSE
29.604624,-95.13506,443,primary_school,NORTH POINTE EL,hurricane,FALSE
30.09999145,-95.51983113,444,primary_school,NORTHAMPTON EL,hurricane,FALSE
29.7682851,-95.61179414,445,primary_school,NOTTINGHAM EL,hurricane,FALSE
29.82831228,-95.43470597,446,primary_school,OAK FOREST EL,hurricane,FALSE
29.79387909,-95.25289372,447,primary_school,OATES EL,hurricane,TRUE
29.9242384,-95.3825014,448,primary_school,ODOM EL,hurricane,FALSE
30.02589065,-95.36456274,449,primary_school,OGDEN EL,hurricane,FALSE
29.90490775,-95.32466065,450,primary_school,OLESON EL,hurricane,FALSE
29.897508,-95.461796,451,primary_school,ORANGE GROVE EL,hurricane,FALSE
29.875213,-95.418493,452,primary_school,OSBORNE EL,hurricane,FALSE
29.73898264,-95.23810207,453,primary_school,OUR LADY OF FATIMA CATHOLIC SCHOOL,hurricane,FALSE
29.7592228,-95.3450052,454,primary_school,OUR LADY OF GUADALUPE SCHOOL,hurricane,FALSE
29.8453055,-95.3999727,455,primary_school,OUR SAVIOR LUTHERAN SCHOOL,hurricane,TRUE
29.72873995,-95.59827079,456,primary_school,OUTLEY EL,hurricane,FALSE
29.9619668,-95.2480659,457,primary_school,PARK LAKES EL,hurricane,FALSE
29.68938615,-95.27218517,458,primary_school,PARK PLACE EL,hurricane,FALSE
29.66533133,-95.48216312,459,primary_school,PARKER EL,hurricane,FALSE
30.02595621,-95.40332256,460,primary_school,PARKER EL,hurricane,FALSE
29.68321382,-95.24270361,461,primary_school,PATTERSON EL,hurricane,FALSE
30.05042045,-95.39329874,462,primary_school,PEARL M HIRSCH EL,hurricane,FALSE
29.70617703,-95.33495438,463,primary_school,PECK EL,hurricane,FALSE
29.61857323,-95.42434138,464,primary_school,PETERSEN EL,hurricane,FALSE
29.72831627,-95.49217306,465,primary_school,PILGRIM ACADEMY,hurricane,FALSE
29.7638319,-95.4779925,466,primary_school,PILGRIM LUTHERAN SCHOOL,hurricane,FALSE
29.8071549,-95.53817344,467,primary_school,PINE SHADOWS EL,hurricane,FALSE
30.05391607,-95.20108709,468,primary_school,PINES MONTESSORI SCHOOL,hurricane,FALSE
29.72604967,-95.52098576,469,primary_school,PINEY POINT EL,hurricane,FALSE
29.76401052,-95.27267668,470,primary_school,PLEASANTVILLE EL,hurricane,TRUE
29.72768,-95.407028,471,primary_school,POE EL,hurricane,FALSE
29.6980078,-95.18302833,472,primary_school,POMEROY EL,hurricane,FALSE
29.9513652,-95.7193315,473,primary_school,POPE EL,hurricane,FALSE
29.759667,-95.283762,474,primary_school,PORT HOUSTON EL,hurricane,TRUE
29.6520498,-95.4521507,475,primary_school,PRESBYTERIAN SCHOOL,hurricane,FALSE
29.7683263,-95.30730944,476,primary_school,PUGH EL,hurricane,FALSE
29.762447,-95.220092,477,primary_school,PYBURN EL,hurricane,TRUE
29.9103958,-95.36094282,478,primary_school,RAYMOND EL,hurricane,FALSE
29.60607267,-95.4525632,479,primary_school,REAGAN K-8 EDUCATIONAL CTR,hurricane,FALSE
29.70451055,-95.18583202,480,primary_school,RED BLUFF EL,hurricane,FALSE
29.66623655,-95.45302086,481,primary_school,RED EL,hurricane,FALSE
29.91221395,-95.36108781,482,primary_school,REED ACADEMY,hurricane,FALSE
29.89389845,-95.52628724,483,primary_school,REED EL,hurricane,FALSE
29.77246024,-95.30232133,484,primary_school,RESURRECTION CATHOLIC SCHOOL,hurricane,FALSE
29.6509176,-95.3761343,485,primary_school,REYNOLDS EL,hurricane,FALSE
29.6979205,-95.42057868,486,primary_school,RICE SCH /LA ESCUELA RICE,hurricane,FALSE
29.71584754,-95.21507382,487,primary_school,RICHEY EL,hurricane,FALSE
29.8098426,-95.49386746,488,primary_school,RIDGECREST EL,hurricane,FALSE
29.7342681,-95.4128024,489,primary_school,RIVER OAKS ACADEMY,hurricane,FALSE
29.7273064,-95.4186082,490,primary_school,RIVER OAKS EL,hurricane,FALSE
29.611605,-95.355432,491,primary_school,RL FINNEY CHRISTIAN ACADEMEY,hurricane,TRUE
29.65548128,-95.45616825,492,primary_school,ROBERT M BEREN ACADEMY,hurricane,FALSE
29.712492,-95.412735,493,primary_school,ROBERTS EL,hurricane,FALSE
30.0242021,-95.81376196,494,primary_school,ROBERTS ROAD EL,hurricane,FALSE
29.78822758,-95.21379352,495,primary_school,ROBINSON EL,hurricane,TRUE
29.9719563,-95.68587378,496,primary_school,ROBISON EL,hurricane,FALSE
29.827313,-95.337783,497,primary_school,RODERICK R PAIGE EL,hurricane,FALSE
29.8183084,-95.37391798,498,primary_school,ROOSEVELT EL,hurricane,FALSE
30.0796754,-95.6646589,499,primary_school,ROSEHILL CHRISTIAN SCHOOL,hurricane,FALSE
30.0893624,-95.6416109,500,primary_school,ROSEHILL EL,hurricane,FALSE
29.8003612,-95.34176102,501,primary_school,ROSS EL,hurricane,FALSE
29.69398256,-95.24253849,502,primary_school,RUCKER EL,hurricane,FALSE
29.7741811,-95.57069048,503,primary_school,RUMMEL CREEK EL,hurricane,FALSE
29.7703635,-95.3512693,504,primary_school,SALYERS EL,hurricane,FALSE
29.771497,-95.153626,505,primary_school,SAM HOUSTON EL,hurricane,TRUE
29.702635,-95.283525,506,primary_school,SANCHEZ EL,hurricane,FALSE
29.87118103,-95.33733591,507,primary_school,SCARBOROUGH EL,hurricane,TRUE
29.7352843,-95.47279451,508,primary_school,SCHOOL AT ST GEORGE PLACE,hurricane,FALSE
29.72038812,-95.55367394,509,primary_school,SCHOOL OF SCIENCE AND TECHNOLOGY ADVANCEMENT,hurricane,FALSE
29.94017737,-95.39899144,510,primary_school,SCHOOL OF SCIENCE AND TECHNOLOGY EXCELLENCE,hurricane,FALSE
29.966164,-95.5547253,511,primary_school,SCHOOL OF SCIENCE AND TECHNOLOGY HOUSTON,hurricane,FALSE
29.79323859,-95.48501522,512,primary_school,SCHOOL OF THE WOODS,hurricane,FALSE
30.0941375,-95.54912418,513,primary_school,SCHULTZ EL,hurricane,FALSE
29.781979,-95.299035,514,primary_school,SCROGGINS EL,hurricane,FALSE
29.75595318,-95.4972539,515,primary_school,SECOND BAPTIST SCHOOL,hurricane,FALSE
29.6784598,-95.3061171,516,primary_school,SEGUIN EL,hurricane,FALSE
29.7194597,-95.48055285,517,primary_school,SER-NINOS CHARTER EL,hurricane,FALSE
29.7194597,-95.48055285,518,primary_school,SER-NINOS CHARTER EL II,hurricane,FALSE
30.0692701,-95.16528029,519,primary_school,SHADOW FOREST EL,hurricane,FALSE
29.79233935,-95.55465357,520,primary_school,SHADOW OAKS EL,hurricane,FALSE
29.73437439,-95.59819755,521,primary_school,SHADOWBRIAR EL,hurricane,FALSE
29.8488463,-95.2844125,522,primary_school,SHADYDALE EL,hurricane,TRUE
29.67667167,-95.43978333,523,primary_school,SHEARN EL,hurricane,TRUE
29.7794422,-95.35259036,524,primary_school,SHERMAN EL,hurricane,FALSE
29.776025,-95.47205421,525,primary_school,SHERWOOD EL,hurricane,FALSE
29.790441,-95.579651,526,primary_school,SHERWOOD FOREST MONTESSORI SCHOOL,hurricane,FALSE
29.79344529,-95.42789714,527,primary_school,SINCLAIR EL,hurricane,FALSE
29.74987086,-95.60596143,528,primary_school,SMALLER SCHOLARS MONTESSORI,hurricane,FALSE
29.83854,-95.46249931,529,primary_school,SMITH EL,hurricane,FALSE
30.0702612,-95.38071953,530,primary_school,SMITH EL,hurricane,FALSE
29.86261765,-95.47501463,531,primary_school,SMITH EL,hurricane,FALSE
29.66263675,-95.57813653,532,primary_school,SMITH EL,hurricane,FALSE
29.72509665,-95.54390141,533,primary_school,SNEED EL,hurricane,FALSE
29.68271868,-95.20907606,534,primary_school,SOUTH SHAVER EL,hurricane,FALSE
29.72094,-95.415066,535,primary_school,SOUTHAMPTON MONTESSORI SCHOOL,hurricane,FALSE
29.710009,-95.288491,536,primary_school,SOUTHMAYD EL,hurricane,FALSE
29.8181219,-95.4593146,537,primary_school,SOUTHWEST SCHOOLS MANGUM EL CAMPUS,hurricane,FALSE
29.65620068,-95.185948,538,primary_school,SPACE CITY PREPARATORY,hurricane,FALSE
29.9461633,-95.4332786,539,primary_school,SPENCE EL,hurricane,FALSE
30.072019,-95.423556,540,primary_school,SPRING BAPTIST ACADEMY,hurricane,FALSE
29.7760132,-95.60073648,541,primary_school,SPRING BRANCH ACADEMIC INSTITUTE,hurricane,FALSE
29.80134715,-95.51508753,542,primary_school,SPRING BRANCH EL,hurricane,FALSE
29.8207277,-95.53282278,543,primary_school,SPRING SHADOW EL,hurricane,FALSE
29.82962444,-95.46212221,544,primary_school,ST AMBROSE SCHOOL,hurricane,FALSE
29.74264727,-95.41212218,545,primary_school,ST ANNE CATHOLIC SCHOOL,hurricane,FALSE
30.0842241,-95.61163937,546,primary_school,ST ANNE CATHOLIC SCHOOL,hurricane,FALSE
29.678768,-95.237875,547,primary_school,ST AUGUSTINE CATHOLIC SCHOOL,hurricane,TRUE
29.67672895,-95.43224154,548,primary_school,ST CATHERINES MONTESSORI,hurricane,FALSE
29.77809782,-95.52991851,549,primary_school,ST CECILIA CATHOLIC SCHOOL,hurricane,FALSE
29.686825,-95.27558,550,primary_school,ST CHRISTOPHER CATHOLIC SCHOOL,hurricane,FALSE
29.5917501,-95.11902967,551,primary_school,ST CLARE OF ASSISI CATHOLIC SCHOOL,hurricane,FALSE
30.08275659,-95.45676899,552,primary_school,ST EDWARD CATHOLIC SCHOOL,hurricane,FALSE
29.7965844,-95.6449252,553,primary_school,ST ELIZABETH ANN SETON SCHOOL,hurricane,TRUE
29.699916,-95.527895,554,primary_school,ST FRANCIS DE SALES SCHOOL,hurricane,FALSE
29.82104929,-95.51026129,555,primary_school,ST JEROME CATHOLIC SCHOOL,hurricane,FALSE
29.72455368,-95.00081391,556,primary_school,ST JOSEPH CATHOLIC SCHOOL,hurricane,FALSE
29.79718072,-95.49332317,557,primary_school,ST MARK LUTHERAN SCHOOL,hurricane,FALSE
29.7050343,-95.5443545,558,primary_school,ST MARK'S EPISCOPAL SCHOOL,hurricane,FALSE
30.064667,-95.20989856,559,primary_school,ST MARTHA CATHOLIC SCHOOL,hurricane,FALSE
29.99201085,-95.2562031,560,primary_school,ST MARY MAGDALENE SCHOOL,hurricane,FALSE
29.71993347,-95.36871581,561,primary_school,ST MARY OF THE PURIFICATION MONTESSORI SCHOOL,hurricane,FALSE
29.70272167,-95.36142508,562,primary_school,ST PETER THE APOSTLE SCHOOL,hurricane,FALSE
29.819848,-95.415797,563,primary_school,ST ROSE OF LIMA CATHOLIC SCHOOL,hurricane,FALSE
29.737821,-95.404659,564,primary_school,ST STEPHEN'S EPISCOPAL SCHOOL,hurricane,FALSE
29.77361807,-95.42946924,565,primary_school,ST THERESA CATHOLIC SCHOOL,hurricane,FALSE
29.684874,-95.464096,566,primary_school,ST THOMAS EPISCOPAL SCHOOL,hurricane,FALSE
29.66929041,-95.49444923,567,primary_school,ST THOMAS MORE PARISH SCHOOL,hurricane,TRUE
29.5497181,-95.0894993,568,primary_school,ST THOMAS THE APOSTLE EPISCOPAL SCHOOL,hurricane,FALSE
29.70595637,-95.42754084,569,primary_school,ST VINCENT DE PAUL CATHOLIC SCHOOL,hurricane,TRUE
29.91503,-95.421666,570,primary_school,STEHLIK EL,hurricane,FALSE
30.08436308,-95.61164036,571,primary_school,STEP BY STEP CHRISTIAN SCHOOL,hurricane,FALSE
29.90057905,-95.34788563,572,primary_school,STEPHENS EL,hurricane,FALSE
29.826881,-95.44632856,573,primary_school,STEVENS EL,hurricane,FALSE
29.760274,-95.633431,574,primary_school,STJOHN PAUL II CATHOLIC SCHOOL,hurricane,FALSE
29.59542882,-95.21849047,575,primary_school,STUCHBERY EL,hurricane,TRUE
29.92801635,-95.17613119,576,primary_school,SUMMERWOOD EL,hurricane,FALSE
29.69823696,-95.50071258,577,primary_school,SUTTON EL,hurricane,FALSE
29.75011007,-95.48365019,578,primary_school,T H ROGERS SCHOOL,hurricane,FALSE
29.640574,-95.179197,579,primary_school,TEAGUE EL,hurricane,FALSE
29.8196437,-95.55024404,580,primary_school,TERRACE EL,hurricane,FALSE
29.8462891,-95.7142304,581,primary_school,TEXAS CHRISTIAN SCHOOL,hurricane,TRUE
29.7341038,-95.3829949,582,primary_school,TEXAS CONNECTIONS ACADEMY AT HOUSTON,hurricane,FALSE
29.9378668,-95.39694153,583,primary_school,TEXAS SERENITY ACADEMY - GANO,hurricane,FALSE
29.78726249,-95.45941435,584,primary_school,THE AWTY INTERNATIONAL SCHOOL,hurricane,FALSE
29.9414297,-95.5164144,585,primary_school,THE BANFF SCHOOL,hurricane,FALSE
29.791489,-95.579469,586,primary_school,THE BRANCH SCHOOL,hurricane,FALSE
29.74757279,-95.59658136,587,primary_school,THE BRIARWOOD SCHOOL,hurricane,FALSE
29.97072587,-95.70383915,588,primary_school,THE CONNECTION SCHOOL OF HOUSTON,hurricane,FALSE
30.02817206,-95.22897561,589,primary_school,THE COVENANT PREPARATORY SCHOOL,hurricane,FALSE
29.734356,-95.481504,590,primary_school,THE CROSSROADS SCHOOL,hurricane,FALSE
29.7665521,-95.45930526,591,primary_school,THE FAY SCHOOL,hurricane,FALSE
29.516197,-95.163584,592,primary_school,THE GALLOWAY SCHOOL,hurricane,TRUE
29.71309526,-95.49792913,593,primary_school,THE HARRIS SCHOOL,hurricane,FALSE
29.6202058,-95.4651759,594,primary_school,THE IMANI SCHOOL,hurricane,FALSE
29.730146,-95.388116,595,primary_school,THE JOY SCHOOL,hurricane,FALSE
29.7677483,-95.4090619,596,primary_school,THE KIPLING SCHOOL,hurricane,FALSE
29.8228263,-95.53679648,597,primary_school,THE MONARCH SCHOOL,hurricane,FALSE
30.0243099,-95.6732211,598,primary_school,THE OAKS ADVENTIST CHRISTIAN SCHOOL,hurricane,FALSE
29.713931,-95.455736,599,primary_school,THE POST OAK SCHOOL,hurricane,FALSE
30.00224265,-95.26249124,600,primary_school,THE RHODES SCHOOL - HUMBLE,hurricane,FALSE
29.792054,-95.262272,601,primary_school,THE RHODES SCHOOL - NORTHSHORE,hurricane,TRUE
29.861235,-95.473509,602,primary_school,THE RHODES SCHOOL - NW,hurricane,FALSE
29.79897781,-95.11339784,603,primary_school,THE RHODES SCHOOL - SOUTHEAST,hurricane,FALSE
29.657102,-95.4669007,604,primary_school,THE VARNETT SCHOOL SOUTHEAST,hurricane,FALSE
29.7472985,-95.61837641,605,primary_school,THE VILLAGE SCHOOL,hurricane,FALSE
29.70589327,-95.36322863,606,primary_school,THOMPSON EL,hurricane,FALSE
29.9222364,-95.40172515,607,primary_school,THOMPSON EL,hurricane,FALSE
29.7760132,-95.60073648,608,primary_school,THORNWOOD EL,hurricane,FALSE
29.792054,-95.262272,609,primary_school,TICE EL,hurricane,TRUE
29.740699,-95.310629,610,primary_school,TIJERINA EL,hurricane,FALSE
30.141778,-95.5125564,611,primary_school,TIMBER CREEK EL,hurricane,FALSE
29.8335759,-95.668459,612,primary_school,TIPPS EL,hurricane,FALSE
30.0994016,-95.6221243,613,primary_school,TOMBALL EL,hurricane,FALSE
29.661811,-95.508582,614,primary_school,TORAH DAY SCHOOL,hurricane,TRUE
29.6680471,-95.45700474,615,primary_school,TRAFTON ACADEMY,hurricane,FALSE
29.78881985,-95.37474297,616,primary_school,TRAVIS EL,hurricane,FALSE
29.8053379,-95.47981479,617,primary_school,TREASURE FOREST EL,hurricane,FALSE
32.5275319,-94.3748361,618,primary_school,TRINITY EPISCOPAL SCHOOL,hurricane,FALSE
29.64715401,-95.1674963,619,primary_school,TURNER EL,hurricane,FALSE
29.69885856,-95.43722159,620,primary_school,TWAIN EL,hurricane,TRUE
29.96210665,-95.47892169,621,primary_school,TWO DIMENSIONS PREPARATORY ACADEMY,hurricane,FALSE
29.7957234,-95.494371,622,primary_school,VALLEY OAKS EL,hurricane,FALSE
29.66442794,-95.52800465,623,primary_school,VALLEY WEST EL,hurricane,FALSE
29.70272725,-95.47255683,624,primary_school,VERITAS CHRISTIAN ACADEMY,hurricane,TRUE
29.7770024,-95.1385389,625,primary_school,VIOLA COBB EL,hurricane,FALSE
29.82228145,-95.46908978,626,primary_school,WAINWRIGHT EL,hurricane,FALSE
30.1281421,-95.9108751,627,primary_school,WALLER H S,hurricane,FALSE
29.52727994,-95.18194343,628,primary_school,WEDGEWOOD EL,hurricane,TRUE
29.991307,-95.739471,629,primary_school,WELLS EL,hurricane,FALSE
29.7232074,-95.55575895,630,primary_school,WESLEY ACADEMY,hurricane,FALSE
29.863006,-95.421087,631,primary_school,WESLEY EL,hurricane,FALSE
29.7123693,-95.403487,632,primary_school,WEST UNIVERSITY EL,hurricane,TRUE
29.7172678,-95.4999475,633,primary_school,WESTBURY CHRISTIAN SCHOOL,hurricane,FALSE
29.7968509,-95.53604678,634,primary_school,WESTERN ACADEMY,hurricane,FALSE
29.75581059,-95.62867717,635,primary_school,WESTSIDE MONTESSORI SCHOOL,hurricane,FALSE
29.81379019,-95.56692596,636,primary_school,WESTVIEW SCHOOL,hurricane,FALSE
29.8103157,-95.55764544,637,primary_school,WESTWOOD EL,hurricane,FALSE
29.75410885,-95.39069959,638,primary_school,WHARTON K-8 DUAL LANGUAGE ACADEMY,hurricane,FALSE
29.68208455,-95.37510901,639,primary_school,WHIDBY EL,hurricane,FALSE
29.696547,-95.541998,640,primary_school,WHITE E EL,hurricane,TRUE
29.78229485,-95.58050975,641,primary_school,WILCHESTER EL,hurricane,FALSE
29.92186045,-95.56130546,642,primary_school,WILLBERN EL,hurricane,FALSE
29.68780218,-95.22800198,643,primary_school,WILLIAMS ELEMENTARY,hurricane,FALSE
29.9178098,-95.46807718,644,primary_school,WILSON EL,hurricane,FALSE
29.8462891,-95.7142304,645,primary_school,WILSON EL,hurricane,TRUE
29.747743,-95.398677,646,primary_school,WILSON MONTESSORI,hurricane,FALSE
