1171521533,1171521536,0
7159867223,1171521536,0
7159867201,1171521536,0
7159824678,1171521536,0
6946152097,1171521544,0
260036666,1171521544,0
1171521524,1171521565,0
2759855075,251527314,0
360898173,251527314,0
6112820848,251527429,0
1190763779,1173750303,0
6112820848,251527825,0
6374818524,6374818503,0
301105809,6374818503,0
297680242,6374818504,0
6374818513,6374818504,0
6374818511,6374818504,0
182870422,6374818512,0
182870558,6374818513,0
297678716,6374818524,0
6374818534,6374818524,0
30490324,6374818534,0
297670111,6374818553,0
4605401219,6374818553,0
6174045310,6374818553,0
5760761091,6374818584,0
7115961651,6374818598,0
297676139,6374818627,0
6374818652,6374818651,0
2141018421,6374818651,0
297680242,6374818651,0
2141018369,6374818651,0
2141018421,6374818652,0
182890049,6374818652,0
301105759,6374818652,0
297670755,6374818653,0
5367658199,6374818653,0
1182255053,6493307745,0
6853021856,6493307745,0
100364232,6493307745,0
360896662,251528086,0
7448037185,251528089,0
6958663145,6958663144,0
6958663149,6958663150,0
251521541,251528171,0
1182204488,6559106245,0
5463341275,6559106245,0
7365883208,6559106245,0
100361873,6872368625,0
1182181138,6872368625,0
1182181108,6872368625,0
100353525,6872368626,0
100352857,6872368626,0
1182108301,6872368626,0
6872368629,6872368626,0
100352859,6872368629,0
1182108152,6872368629,0
6872368633,6872368629,0
100352860,6872368630,0
1182144138,6872368630,0
100352863,6872368633,0
1182108325,6872368633,0
100352864,6872368634,0
1182108325,6872368634,0
1182108175,6872368634,0
1182108156,6872368634,0
184072797,6872368638,0
100352866,6872368638,0
1182108313,6872368639,0
1182144166,6872368639,0
100354715,6872368639,0
6101942541,6872368645,0
6101942542,6872368645,0
1182108202,6872368645,0
6872368650,6872368647,0
1182108251,6872368647,0
184099943,6872368646,0
1182108202,6872368646,0
1182108316,6872368646,0
184131578,6872368648,0
6872368649,6872368648,0
184096237,6872368648,0
184096237,6872368650,0
1182108268,6872368650,0
1182108191,6872368650,0
1182128210,6872368649,0
6872368660,6872368649,0
100354715,6872368656,0
1182110456,6872368656,0
1182110436,6872368656,0
1182110412,6872368656,0
6101942539,6872368657,0
1182110320,6872368657,0
1182110436,6872368657,0
184072689,6872368660,0
100358005,6872368660,0
1185023562,31942877,0
31246753,1185023562,0
7416661860,182847111,0
4605389974,182847111,0
4605401219,182847111,0
2438334104,2438334101,0
249788905,2438334104,0
2438334120,2438334104,0
1174013912,478545709,0
1174013897,478545709,0
7448024171,7448037185,0
6021830621,7448037190,0
613134371,478545742,0
250052463,1193866022,0
7448037232,7448037233,0
7448037254,360897942,0
7448037263,7448037262,0
7448037266,7448037264,0
7448037269,7448037268,0
251531502,7448037268,0
4591976023,301729689,0
915267573,301729689,0
251519172,1174013891,0
1174013909,1174013897,0
7448037334,7448037328,0
7448037337,7448037328,0
7448037342,7448037334,0
6102159821,1174013909,0
6102159821,1174013909,0
1174013913,1174013912,0
613134371,1174013912,0
7448037348,7448037342,0
251521541,7448037350,0
6106189282,4437051450,0
2569209741,4437051450,0
297881932,1172441162,0
297881883,1172441162,0
1172441499,1172441162,0
4595648683,4595648682,0
1193861583,4595648682,0
4666185215,4595648683,0
3570684793,4595648683,0
250052271,4595648684,0
6852965284,184027371,0
251529625,251529598,0
332929496,251529864,0
297881644,1172441774,0
297882328,1172441774,0
250051110,1193918319,0
1193918350,1193918319,0
250052631,1193918319,0
250095769,250095786,0
1177200712,354815129,0
354815142,354815129,0
5517993848,354815130,0
5517993849,354815130,0
5873253515,354815142,0
297882362,1172442299,0
7581555422,1526336817,0
7144827385,1526336817,0
297671606,182848823,0
6167000480,182848823,0
7144817552,1526336891,0
2349195981,1188826782,0
1188826902,1188826782,0
1188826861,1188826811,0
1188827003,1188826861,0
5900048895,182849269,0
312426604,182849269,0
4060993154,4062580608,0
4060993157,4062580614,0
260036887,4062580638,0
4069502220,4062580638,0
4060993154,4062580638,0
260036887,4062580643,0
4060993157,4062580643,0
324828191,326766517,0
324826926,326766517,0
3418886405,5396528464,0
7196415633,3418886405,0
7196415643,3418886405,0
100368498,2436108678,0
5463341250,2436108678,0
5463341250,2436108678,0
31724541,31724466,0
297674834,297669852,0
297674834,297669853,0
297674833,297669854,0
297669863,297669862,0
297670390,297669862,0
297674846,297669862,0
104540677,5998777632,0
5785359153,5998777632,0
5785358352,5998777632,0
104536665,5998777632,0
297672454,297669951,0
1182056831,7078548870,0
667449262,7078548870,0
667449259,7078548870,0
1182057250,7078548871,0
4605390015,297670109,0
5367658206,297670109,0
6038246698,297670109,0
7416661804,297670111,0
5367658199,297670111,0
297670755,297670111,0
297670667,297670155,0
251532915,251532822,0
1182144656,1182144138,0
1182144661,1182144138,0
