53025927,7085490201,0
3382226673,4273733661,0
6336520380,4273733661,0
2706253329,4273733662,0
1675262064,4273733662,0
126314864,4273733663,0
1758887806,4273733663,0
7085490218,1006736337,0
7085490218,7085490220,0
4441403154,7085490218,0
7085518680,7085490219,0
1006736331,7085490219,0
7085490219,7085518682,0
7085490220,7085490219,0
7111924496,7085490233,0
634103818,7085490233,0
53132096,7085490250,0
2546163047,4325638253,0
53138962,4325638257,0
2306550273,697303267,0
53144060,53215500,0
3387162899,3387162901,0
53226935,3387162900,0
244285045,3387162904,0
2019295626,2019295596,0
2019295626,2019295593,0
7007526913,2019295593,0
1006371189,6838473051,0
1807478099,1006371189,0
1006371206,1006371198,0
1006371200,1807478118,0
1006371203,1807478124,0
1807478080,1006371203,0
1006371225,1006371206,0
1006371210,1807478109,0
1807478135,1006371210,0
1006371212,1807478103,0
1006371223,1006371212,0
1006371214,634103964,0
1006371217,1006371232,0
914067594,1006371217,0
1006371220,1807478120,0
1807478127,1006371220,0
1807478094,1006371223,0
7442161020,1006371225,0
1006371228,5377197790,0
3750080811,1006371228,0
1006371230,1807478117,0
1807478110,1006371230,0
1006371236,1729773853,0
4274275353,1006371236,0
5206288900,1006371239,0
6838473047,1006371239,0
6838473051,1006371239,0
439993699,6605242812,0
152265955,2529690111,0
2554960110,53215766,0
53169594,53215767,0
53072223,2381578868,0
1026008399,2381578869,0
2381578878,2381578872,0
2381578873,2578523508,0
1675314153,2381578873,0
443599217,2381578875,0
2578523525,2381578876,0
848788027,2381578876,0
2578504830,2381578879,0
53147832,2381578880,0
934008242,2381578880,0
2381578882,2381578881,0
53215877,53215876,0
5439752856,53215876,0
53234476,53215877,0
53218311,53215877,0
5738172723,5738172724,0
4775958479,53215914,0
3871830955,53215914,0
3715844394,2632975067,0
3715844397,2632975068,0
53149982,5439750940,0
3629413349,5439750945,0
5439750959,5439750955,0
1367239080,1367239060,0
4423973775,5439750962,0
7085405582,5439750962,0
3872031415,5439750965,0
53131137,5439750965,0
52987416,53216056,0
3929472195,53216056,0
53131137,5439750968,0
1480396912,5439750974,0
3629413191,5439750976,0
7085518687,5439750982,0
7211035610,5439750993,0
53216085,53216084,0
53193744,53216084,0
1006547851,5439750998,0
5439753073,5439750998,0
5439752894,5439751002,0
5439752961,5439751002,0
5435147080,3473146768,0
3473146771,3473146772,0
303431613,3473146776,0
287195672,53216153,0
287195673,53216153,0
3473146777,303431613,0
303431615,3473146777,0
1729797706,3473146778,0
5435147212,3473146782,0
3473147195,3473146784,0
1729773844,3473146784,0
3473146783,3473146785,0
3473146785,3473146786,0
3473146786,3473146787,0
3473146787,3473146789,0
3473146789,3473146791,0
3473146790,5435147195,0
3473146791,3473147194,0
2387619497,53216166,0
2387619507,53216166,0
31327264,53216176,0
4559402127,53216171,0
1727193131,5529666498,0
2577548270,2524447775,0
1765623645,2524447780,0
53106924,2524447796,0
7685219434,2524447799,0
7685219368,2524447803,0
7685219369,2524447807,0
2577545642,2524447816,0
53139493,5435294799,0
1695479402,5435294802,0
7615332570,5435294805,0
53165586,6901990542,0
3786446040,2516321559,0
7108410926,3473147193,0
3473147194,7108410926,0
1729773848,3473147195,0
3473147216,53067628,0
1729727606,3473147216,0
53067628,3473147217,0
3473147219,3473147217,0
1729727610,3473147219,0
3473147220,1729727608,0
3473147221,1705072277,0
1729727610,3473147222,0
3473147224,3473147223,0
3473147226,3473147224,0
3473147223,3473147225,0
3473147228,3473147227,0
1729727613,3473147228,0
3473147225,4673197746,0
3473147227,3473147226,0
5065110341,6005458284,0
53155730,6005458284,0
2519467432,2519467385,0
4724967790,53216154,0
4559402335,53216154,0
52974587,2519467432,0
53184751,53216155,0
3666609625,4022778152,0
7223898623,53216785,0
53121042,53216905,0
1770157726,53216906,0
53216909,53216908,0
2578523518,2381580026,0
3595370755,2381580042,0
5435295529,5435295522,0
4580665829,5435295539,0
7615332559,5435295542,0
53139490,5435295544,0
4259618261,4039116619,0
7317211702,5435295555,0
53081925,5435295556,0
53222224,5435295574,0
53067931,5435295577,0
1729797719,5435295579,0
706924443,5435295596,0
1697084238,5435295598,0
1697070761,5435295605,0
5435295628,5435295623,0
