,id_orig,base_supermarket,base_medical_clinic,base_primary_school,mean_supermarket,mean_medical_clinic,mean_primary_school,95_supermarket,95_medical_clinic,95_primary_school,5_supermarket,5_medical_clinic,5_primary_school,isolated_medical_clinic,isolated_primary_school,isolated_supermarket,total_pop,white,indigenous,asian,polynesian,latino,african_american
5077,530330077003001,634.3,664.7,1397.4,634.3000000000013,664.6999999999966,1397.399999999989,634.3,664.7,1397.4,634.3,664.7,1397.4,False,False,False,53,33,0,10,0,2,6
5078,530330077003002,533.8,564.1,1499.3,533.7999999999928,564.0999999999894,1499.3000000000275,533.8,564.1,1499.3000000000002,533.8,564.1,1499.3,False,False,False,41,30,0,1,0,0,9
5079,530330077003003,436.9,467.2,1594.8,436.90000000000686,467.2000000000078,1594.8000000000286,436.9,467.2,1594.8,436.9,467.2,1594.8,False,False,False,53,33,2,8,0,3,5
5080,530330077003004,436.9,467.2,1466.3,436.90000000000686,467.2000000000078,1466.300000000027,436.9,467.2,1466.3000000000002,436.9,467.2,1466.3,False,False,False,43,24,0,2,0,1,12
5081,530330077003005,295.5,325.8,1616.8,295.5,325.7999999999939,1616.8000000000286,295.5,325.8,1616.8,295.5,325.8,1616.8,False,False,False,41,35,0,4,0,4,1
5082,530330077003006,424.8,455.1,1487.5,424.7999999999926,455.0999999999925,1487.5,424.8,455.1,1487.5,424.8,455.1,1487.5,False,False,False,54,26,0,5,0,4,17
5083,530330077003007,565.0,601.0,1336.5,565.0,601.0,1336.5,565.0,601.0,1336.5,565.0,601.0,1336.5,False,False,False,46,32,0,3,0,1,6
5084,530330077003008,585.0,697.4,1241.6,585.0,697.4000000000129,1241.6000000000006,585.0,697.4,1241.6,585.0,697.3999999999999,1241.6,False,False,False,54,28,1,1,1,1,18
5085,530330077003009,533.3,563.6,1369.6,533.2999999999927,563.5999999999896,1369.6000000000092,533.3,563.6,1369.6,533.3,563.6,1369.6,False,False,False,53,22,0,2,0,1,27
5086,530330077003010,616.0,664.7,1270.2,616.0,664.6999999999966,1270.199999999976,616.0,664.7,1270.2,616.0,664.7,1270.2,False,False,False,52,38,3,0,0,3,9
5087,530330077003011,639.9,750.9,1294.0,639.900000000012,750.9000000000137,1294.0,639.9,750.9,1294.0,639.9,750.9,1294.0,False,False,False,66,30,0,2,0,10,25
5088,530330077003012,388.0,892.8,1042.1,388.0,892.8000000000144,1042.0999999999835,388.0,892.8,1042.1,388.0,892.8,1042.1,False,False,False,54,38,0,3,0,5,11
5089,530330077003013,488.5,796.8,1142.6,488.5,796.8000000000106,1142.5999999999926,488.5,796.8,1142.6,488.5,796.8,1142.6,False,False,False,34,23,0,0,0,0,11
5090,530330077003014,355.7,926.1,1009.8,355.7000000000066,926.0999999999846,1009.8000000000181,355.7,926.1,1009.8,355.7,926.1,1009.8,False,False,False,64,47,0,3,0,4,5
5091,530330077003015,502.9,782.1,1157.1,502.900000000009,782.0999999999859,1157.099999999994,502.9,782.1,1157.1,502.9,782.1,1157.1,False,False,False,86,50,0,2,0,7,27
5092,530330077003016,503.6,781.4,1157.7,503.599999999991,781.4000000000141,1157.6999999999784,503.6,781.4,1157.6999999999998,503.6,781.4,1157.7,False,False,False,103,42,0,7,0,4,42
5093,530330077003017,604.7,682.9,1258.8,604.700000000001,682.9000000000128,1258.8000000000238,604.7,682.9,1258.8,604.7,682.9,1258.8,False,False,False,12,5,0,2,0,0,5
5094,530330077003018,256.6,1026.0,910.8,256.60000000000406,1026.0,910.800000000015,256.6,1026.0,910.8,256.6,1026.0,910.8,False,False,False,59,43,0,1,0,4,10
5095,530330077004000,629.5,836.6,1954.5,629.5,836.5999999999854,1954.5,629.5,836.6,1954.5,629.5,836.6,1954.5,False,False,False,89,55,1,8,1,2,17
5096,530330077004002,470.6,677.7,1795.6,470.59999999999195,677.6999999999958,1795.600000000029,470.6,677.7,1795.6,470.6,677.7,1795.6,False,False,False,69,62,0,0,1,2,4
